company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
CARS24 Australia,https://www.linkedin.com/company/cars24australia,https://www.linkedin.com/company/73063943,cars24.com.au,"CARS24 is a global used vehicle e-commerce platform with over US$1billion in sales. The company originates in India, where it is the largest player in used vehicles, 10X the size of the next competitor. CARS24 have raised over US$200m in funding at a billion-dollar valuation. Australia, along with Dubai, Saudi Arabia, and Thailand are priority markets for 2023. In Australia, our mission is to transform how Australians buy cars. Our plan is to win the consumer first. We want to transform how used cars are being bought here. Imagine a truly Amazon-like experience where you can search, buy, get financing, insurance, and warranty fully online. The car shows up at your doorstep to either love or return at no cost.",2020,120,"Melbourne, Victoria, Australia","Carlton, Victoria, Australia","Laverton North, Victoria, Australia",Melbourne,,,,,,"technology, information and internet",motor vehicle manufacturing,automotive,,"ecommerce,automotive,retail,used cars,autotech,innovation,disruption,customer centricity,unicorn,start-up",51-200,,"ecommerce, innovation, retail, automotive, startup, disruption, customer centricity, used cars, unicorn, autotech",,,,,,,
Culture Amp,https://www.linkedin.com/company/cultureamp,https://www.linkedin.com/company/1892859,cultureamp.com,"Culture Amp is the world’s leading employee experience platform, revolutionizing how 25 million employees across more than 6,500 companies create a better world of work. Culture Amp empowers companies of all sizes and industries to transform employee engagement, drive performance management, and develop high-performing teams. Powered by people science and the most comprehensive employee dataset in the world, the most innovative companies including Canva, On, Asana, Dolby, McDonalds and Nasdaq depend on Culture Amp every day.Culture Amp is backed by leading capital venture funds and has offices in the US, UK, Germany and Australia. Culture Amp has been recognized as one of the world’s top private cloud companies by Forbes and most innovative companies by Fast Company.For more information visit cultureamp.com.",2010,1085,"Cremorne, Victoria, Australia",,,Richmond,,,"29 stewart street, melbourne, victoria, au, 3121",3121,+14156368011,software development,information technology and services,computer software,,"Employee Engagement,Engagement Surveys,Exit Surveys,People Analytics,Employee Intelligence,Employee Feedback,On-boarding Surveys,Annual Surveys,Pulse Surveys,Diversity and Inclusion,Employee Feedback,performance management,diversity and inclusion,DEI,Employee Experience",1001-2000,"https://twitter.com/cultureamp, https://www.facebook.com/CultureAmp","enterprise software, information technology, software, human resources, analytics, saas, employee experience, employee engagement, performance management, people analytics, diversity & inclusion, dei, engagement surveys, pulse surveys, employee feedback, employee intelligence, performance development, employee effectiveness, onboarding surveys, exit surveys, annual surveys",57900000,"The Trade Desk, Optimizely, Atlassian Cloud, Zendesk, YouTube, WordPress.org, Wistia, Visual Website Optimizer, Taboola Newsroom, Segment.io, Ruby On Rails, Route 53, ON24, Nginx, Mobile Friendly, Hubspot, Greenhouse.io, Google Tag Manager, Google Maps (Non Paid Users), Google Maps, Google Apps, Google Analytics, GoToWebinar, Gmail, Digital Ocean Spaces, Cloudinary, Bizible, Amazon CloudFront, Amazon AWS","[{""id"":""6103ba02939f640001301b8b"",""date"":""2021-07-29T00:00:00.000+00:00"",""type"":""Series F"",""amount"":""100M"",""currency"":""$"",""news_url"":""https:\/\/techcrunch.com\/2021\/07\/29\/employee-engagement-platform-culture-amp-raises-100m-at-a-1-5b-valuation\/"",""investors"":""Sequoia Capital, TDM Growth Partners, Felicis Ventures, Blackbird Ventures, Index Ventures, Sapphire Ventures, Skip Capital, Grok Ventures, Global Founders Capital""},{""id"":""5d6eab5380f93e71aa0d3f1d"",""date"":""2019-09-03T00:00:00.000+00:00"",""type"":""Series E"",""amount"":""120M"",""currency"":""$"",""news_url"":""https:\/\/techcrunch.com\/2019\/09\/03\/employee-survey-startup-culture-amp-closes-82m-funding-round\/"",""investors"":""Sequoia Capital China, Global Founders Capital, TDM Growth Partners, Sapphire Ventures, Felicis Ventures, Hostplus, Skip Capital, Index Ventures, Blackbird Ventures, Grok Ventures""},{""id"":""5b517a93f6e08538100e0647"",""date"":""2018-07-23T00:00:00.000+00:00"",""type"":""Series D"",""amount"":""40M"",""currency"":""$"",""news_url"":""http:\/\/www.finsmes.com\/2018\/07\/organizational-development-platform-culture-amp-40m-series-d-funding.html"",""investors"":""Blackbird Capital, Felicis Ventures, Index Ventures, Sapphire Ventures, Grok Ventures""},{""id"":""5945306fa6da989581a7e135"",""date"":""2017-06-15T00:00:00.000+00:00"",""type"":""Series C"",""amount"":""20M"",""currency"":""$"",""news_url"":""https:\/\/www.finsmes.com\/2017\/06\/culture-amp-raises-20m-in-series-c-funding.html"",""investors"":""Sapphire Ventures, Index Ventures, Felicis Ventures, Blackbird Ventures""},{""id"":""639235d6ff226200011db838"",""date"":""2016-11-01T00:00:00.000+00:00"",""type"":""Series A"",""amount"":""7M"",""currency"":""$"",""news_url"":null,""investors"":""Canaan Partners, General Catalyst, Redpoint Ventures""},{""id"":""56decaf2eabf0f5dcf000298"",""date"":""2016-03-07T00:00:00.000+00:00"",""type"":""Series B"",""amount"":""10M"",""currency"":""$"",""news_url"":""http:\/\/www.prnewswire.com\/news-releases\/people-analytics-platform-snags-10-million-in-series-b-funding-led-by-index-ventures-300231274.html"",""investors"":""Index Ventures, Felicis Ventures, Blackbird Ventures""},{""id"":""55c55033736964187d840d00"",""date"":""2015-03-04T00:00:00.000+00:00"",""type"":""Series A"",""amount"":""6.3M"",""currency"":""$"",""news_url"":""https:\/\/www.prnewswire.com\/news-releases\/culture-amp-secures-63-million-in-series-a-funding-to-grow-culture-first-companies-300044471.html"",""investors"":""Felicis Ventures, Index Ventures, Blackbird Ventures (Australia)""},{""id"":""639235d6ff226200011db83a"",""date"":""2014-12-01T00:00:00.000+00:00"",""type"":""Seed"",""amount"":""3.2M"",""currency"":""$"",""news_url"":null,""investors"":""General Catalyst Partners, Formation 8, Redpoint Ventures""}]",267658000,2021-07-29,0,
GroundProbe,https://www.linkedin.com/company/groundprobe,https://www.linkedin.com/company/82047,groundprobe.com,"Orica Digital Solutions seamlessly connect our customers’ physical and digital worlds so they can readily understand and optimize their operations at every step of the value chain, from exploration to processing.Geosolutions - A part of Orica Digital Solutions - is a global leader in geotechnical, geospatial and structural monitoring. The group is backed by a team with known expertise and global reach, grounded in Orica’s 150 years of experience.The Geosolutions group brings together six of the world’s leading monitoring brands — GroundProbe, RST Instruments, Measurand, 3vGeomatics, Syscom Instruments and NavStar. We provide everything from sensors to services — a complete, end-to-end portfolio of solutions for our customers across the mining and civil infrastructure sectors.From the products we develop to the monitoring solutions we tailor, GroundProbe's (an Orica Digital Solutions company) vision is to be the most trusted sensors and software company, empowering safer and more sustainable operation.Today, in a changing world, as our people, services and global footprint continue to grow, we work hard to ensure that our vision remains true. At GroundProbe, our mission is to create innovative technologies that deliver high-value information to our customers, helping them better manage risk. GroundProbe’s values define the way we work and interact with our customers, partners, investors, community and our environment. They guide us and help us to retain a culture of respect, innovation, and commitment to our industry.GroundProbe is proud of its company culture of diversity, and our values ensure we remain committed to fostering a positive and inclusive workplace for our staff.",2001,486,"Lutwyche, Queensland, Australia",,,Brisbane,,,"72 newmarket rd, windsor, queensland, australia, 4030",4030,+61730108999,"technology, information and internet",mining and metals,,,"Mining Technologies,Slope Stability Radar,Geotechnical Support Services,Slope Monitoring,Software",201-500,"https://twitter.com/GroundProbeTM, https://www.facebook.com/GroundProbe/","software, mining technologies, slope stability radar, geotechnical support services, slope monitoring",20000000,"Zendesk, YouTube, WordPress.org, WP Engine, Vimeo, Nginx, Mobile Friendly, Microsoft Office 365, Hotjar, Gravity Forms, Google Tag Manager, Google Maps, Google Font API, Google Cloud Hosting",,,,,info@groundprobe.com
Carsales,https://www.linkedin.com/company/carsales.com.au,https://www.linkedin.com/company/41624,carsales.com.au,"At carsales, we’re all about making buying and selling a great experience. For over 25 years we’ve been evolving with the new economy to help people choose how they move today and tomorrow.We started out with the idea of digitising print classifieds back in 1997 when we thought that ‘this internet thing might actually be starting to take off’. Fast forward to today and we have close to 800 team members across Australia and New Zealand and we’re part of CAR Group - an ASX 50 business and a global leader in digital marketplaces across Oceania, Asia and The Americas.And don’t let our name fool you – we might have the word “car” in there, but we’re about so much more....When it comes to your career, we want to provide big opportunities to help you make a big impact. But for this to be possible, we strive to feel small. Small enough to quickly change tack, small enough to learn from different departments and small enough to connect authentically with leadership.Not something you’d expect from one of the country’s biggest tech companies, is it?There are a lot of things to love about carsales. Our uniqueness comes from having the rare combination of being able to provide all the benefits of a big tech company – being growth, security and resource – coupled with the feeling of a small organisation, which gives agility, opportunity and autonomy to our people. We’re a place where you can truly move your career forward and we’re proud to offer a dynamic workplace experience which transcends a mere list of perks and benefits.Our people are Software Developers. Engineers. Product Managers. Data Analysts. Designers. Sales, Media and Advertising specialists. Researchers. Customer Service stars. Content Producers. Finance experts. Photographers. Marketing magicians. Legal eagles. And People and Culture peeps.",,752,"Melbourne, Victoria, Australia",,,Melbourne,,,,,,software development,"technology, information and internet",,,"Technology,Digital marketplaces,Data,Insights,Product,Design,Software Development,Machine Learning,Artificial Intelligence,Media",501-1000,,,,,,,,,
Telstra,https://www.linkedin.com/company/telstra,https://www.linkedin.com/company/1636,telstra.com.au,"We believe it’s people who give purpose to our technology. So we’re committed to staying close to our customers and providing them the best experience. And delivering the best tech. On the best network. Because our purpose is to build a connected future so everyone can thrive.We build technology and content solutions that are simple and easy to use, including Australia’s largest and fastest national mobile network.That’s why we strive to serve and know our customers better than anyone else – offering a choice of not just digital connection, but digital content as well. And that’s why we have an international presence spanning 15 countries, including China.In the 21st century, opportunity belongs to connected businesses, governments, communities and individuals.As Australia’s leading telecommunications and information services company, Telstra is proud to be helping our customers improve the ways in which they live and work through connection.Be first to know about Telstra news, advice and offers, as well as updates on our people and partners: tel.st/subscribe",,34650,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,telecommunications,,,,,10000+,,,,,,,,,
Nearmap,https://www.linkedin.com/company/nearmap-com,https://www.linkedin.com/company/334860,nearmap.com,"Nearmap is the location intelligence provider that our customers rely on for consistent, reliable, high-resolution imagery, insights, and answers to create meaningful change in our world and propel industries forward. Harnessing the power of state-of-the-art camera systems, aerial imagery, artificial intelligence (AI) and advanced SaaS platforms, our customers receive tailored solutions for complex challenges—empowering them to make an impact on people’s lives, build the resilient infrastructure of tomorrow, and protect homes, businesses, and communities. Nearmap stands as the definitive source of truth that shapes our liveable world.",2009,484,"Millers Point, New South Wales, Australia",,,Barangaroo,,,,,+61893219340,"technology, information and internet",it services and it consulting,information technology and services,,"Aerial Imagery,Location Intelligence,Artificial Intelligence",201-500,"https://twitter.com/nearmap, https://www.facebook.com/nearmap/",,85396000,"Zencoder, VueJS, Varnish, StatusPage IO, Route 53, Outlook, Nginx, Mobile Friendly, Mimecast, Marketo, Jira, Google Tag Manager, Google AdWords Conversion, Fastly CDN, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Drift, DemandBase, Bootstrap Framework, Bizible, Atlassian Confluence, Atlassian Cloud, Apache, Angular JS v1, Amazon AWS",,,,,info@nearmap.com
Fairfax Media,https://www.linkedin.com/company/fairfax-media,https://www.linkedin.com/company/5180,fairfaxmedia.com.au,"Fairfax Media Limited [ASX:FXJ] is an innovative and digitally progressive media company in Australia and New Zealand - the trusted voice informing, engaging and entertaining audiences and communities via newspapers, websites, radio stations, events and dynamic digital venues. Fairfax operates several broadly-based services businesses spanning marketing, property, entertainment and beyond. Fairfax’s independent journalism and quality content has been keeping people informed and connected for more than 185 years. Business divisions include Australian Metro Publishing, Australian Community Media, Digital Ventures, Stuff (Fairfax New Zealand) and Fairfax Events & Entertainment. Fairfax Media has a portfolio of leading websites, tablet and smartphone apps, including the online news sites afr.com, smh.com.au and theage.com.au in Australia and stuff.co.nz in New Zealand. The group also has leading classified and transaction websites in Australia.Fairfax Media publishes metropolitan, agricultural, regional and community newspapers, financial and consumer magazines. In Australia, mastheads include The Sydney Morning Herald, The Age, The Australian Financial Review, The Canberra Times, The Sun-Herald, and The Land. In New Zealand mastheads include The Dominion Post, The Press, The Sunday Star-Times, TV Guide, NZ House and Garden and New Zealand Fishing News, as well as agricultural publications.Fairfax Media has a 59.4% shareholding in real estate media and technology services business Domain Holdings Australia [ASX:DHG], a 54.5% interest in radio broadcaster Macquarie Media Limited [ASX:MRN] with No. 1 stations in Sydney (2GB) and Melbourne (3AW), a 50% interest in Australia's leading subscription video on demand (SVOD) service Stan, and other investments.",1841,2768,"Pyrmont, New South Wales, Australia",,,Sydney,,,"1 darling island rd, sydney, new south wales 2009, au",2009,+610292822833,online media,,,,,1001-5000,https://twitter.com/fairfaxmedia,"media, online radio, news gathering amp publishing across print, online amp radio, news gathering publishing across print",,,,,,,
Coates Group,https://www.linkedin.com/company/coatesgroup,https://www.linkedin.com/company/9434519,bit.ly,"Coates Group is a growing global technology and digital merchandising solutions provider. For over 60 years, our solutions have enabled impactful connections between some of the world’s leading brands and their customers. Our focus is to create dynamic, smart, personalised and engaging customer experiences powered by our range of digital hardware, proprietary content management system and industry-leading signage solutions. For example, if you’ve ordered in-store or in the Drive-Thru at McDonald’s somewhere in the world over the last few years, chances are you’ve interacted with our digital solutions. We work in over 50 global markets and have 9 offices worldwide, with our headquarters proudly located in our founding home of Sydney, Australia. Coates Group has the values of a family-owned business and the innovative spirit of a start-up, both of which fuel our purpose of – Creating Connections, Empowering Partnerships and Always Evolving. We are a 3x Australia Good Design Award winner and have completed the largest hardware deployment in Quick Service Restaurant history. We're always researching new policies that our people care about and have now implemented a refreshed annual bonus program, a paid parental leave policy, flexible work options, opportunities for growth, learning and development, and a well-being program called Thrive which equips our Crew with wellness tools and dedicated time to prioritise their health with a Global Wellness Day off to enjoy and recharge, plus a Give Back Day for the opportunity to volunteer and make an impact on the community. Join our Crew and be part of a global team of talented, ambitious, creative people.We are one Crew with diverse perspectives that make us stronger. Together, we unlock the power of our differences and revolutionise the way the world’s leading brands leverage technology to drive the best customer experiences.",1963,376,"Eveleigh, New South Wales, Australia",,,Sydney,,,"36 doody st, alexandria, new south wales, australia, 2015",2015,+61296993122,software development,"technology, information and internet",information technology and services,,"Drive Thru Solutions,In Restaurant Digital Solutions,Digital Menu Boards ,Self-Service Kiosks,Software ,Traditional Signage",201-500,,"project management, digital communications, cloud solutions, indoor, content management system, digital merchandising, retail displays, corporate signage, outdoor digital hardware",15000000,"Typeform, Mimecast, Zendesk, WordPress.org, Vimeo, Salesforce, Outlook, Mobile Friendly, Microsoft Office 365, Google Tag Manager, Google Font API, Google Cloud Hosting, GoDaddy Hosting",,,,,
Influx,https://www.linkedin.com/company/influx-inc-,https://www.linkedin.com/company/3591870,influx.com,"Influx delivers brand-first service experiences from startup to scale. Founded in 2013, we’re bringing ‘on demand’ to customer support. Our follow-the-sun model means you get consistent, high-quality coverage in any timezone.",2013,912,"Cremorne, Victoria, Australia",,,Cremorne,,,,,,"technology, information and internet",,,,"customer service,customer support,customer success,live chat,ecommerce,saas,sales,customer support outsoucring",501-1000,"https://twitter.com/influxdotcom, https://www.facebook.com/influxdotcom, http://angel.co/influx-1",,,,,,,,
Animal Logic,https://www.linkedin.com/company/animal-logic,https://www.linkedin.com/company/162459,animallogic.com,Animal Logic is now integrated with Netflix Animation Studios! We are excited to bring over 30 years of experience from our Sydney and Vancouver studios to work on incredible projects with Netflix Animation Studios in Burbank.,1991,420,"Centennial Park, New South Wales, Australia",,,Moore Park,,,,,+61293834800,animation and post-production,animation,,,"Visual Effects,Animation,Design",201-500,"https://twitter.com/AnimalLogic, https://www.facebook.com/animallogicstudios/","design, animation, visual effects",11490000,"WordPress.org, React, Rackspace MailGun, Outlook, Netlify, Mobile Friendly, Flywheel, Cloudflare DNS, CloudFlare Hosting, Backbone JS Library, Atlassian Cloud",,,,,
The Australian Financial Review,https://www.linkedin.com/company/financial-review,https://www.linkedin.com/company/1628885,afr.com,The Financial Review boasts the largest dedicated business newsroom in Australia with over 200 specialist journalists writing unrivalled in-depth analysis of business and financial markets. You can find the Financial Review at your local newsagent and online at www.afr.com. Follow us on Twitter at @FinancialReview or on Facebook facebook.com/financialreview.,1951,255,"North Sydney, New South Wales, Australia",,,North Sydney,,,"1 denison street, north sydney, nsw au",2060,+61292821182,newspaper publishing,publishing,,,,201-500,"https://twitter.com/FinancialReview, https://www.facebook.com/financialreview",,16028000,"reCAPTCHA, Zendesk, WordPress.org, Varnish, Route 53, React Redux, Pantheon, Optimizely, Mobile Friendly, Gravity Forms, Google Tag Manager, Google Play, Google Font API, Fastly CDN, DoubleClick, Chartbeat, Brightcove, Bootstrap Framework, Apache, Amazon AWS, Afterpay, Adobe Marketing Cloud",,,,,
